Q95,Q7min,BFI,Q710,MAF,Qmed,Q10,MaxQ,MedAMax,Max30Day,Flashiness,RBI,CV,Model,Period,Scenario,Catchment
5.9214,5.3859,0.430001097,5.41141,19.0750676,14.2725,38.8766,110.21,74.602,1659.169,7.79218597,0.111750837,72.26335364,CM5.ssp3,2050s,ssp3,30007
5.8772,5.308385714,0.465053838,5.41141,17.47663247,13.5045,34.3901,120.84,68.809,1521.486,7.241892398,0.099378528,70.76204315,CM6.ssp3,2050s,ssp3,30007
5.957005,5.369071429,0.470173262,5.46003,17.32457086,13.233,33.3749,141.69,68.3155,1544.53,6.867628951,0.107199366,70.4737293,CM7.ssp3,2050s,ssp3,30007
5.75965,5.265142857,0.46333865,5.38628,16.49403734,12.4675,33.1956,106.29,64.637,1556.046,6.996015383,0.099675148,71.27958406,CM8.ssp3,2050s,ssp3,30007
5.984915,5.408957143,0.469410415,5.51766,17.68399195,14.0265,34.8622,102.41,61.3675,1556.93,6.869487704,0.102405661,66.31213,CM9.ssp3,2050s,ssp3,30007
6.260055,5.437942857,0.495946908,5.58398,18.43997786,14.4175,35.8632,107.7,67.8715,1566.526,6.821729202,0.109446494,66.18002318,CM10.ssp3,2050s,ssp3,30007
6.0047,5.381828571,0.467352117,5.49042,17.97889577,13.8865,35.705,107.73,69.1125,1545.125,7.279314537,0.102722394,69.67151549,CM11.ssp3,2050s,ssp3,30007
6.372315,5.457785714,0.506023743,5.62467,18.57565998,14.351,36.3879,149.85,68.7895,1809.903,6.9160109,0.112545685,68.01290476,CM12.ssp3,2050s,ssp3,30007
5.69154,5.253,0.417570259,5.31201,17.21291173,12.423,35.4942,122.48,71.2055,1925.064,7.723920064,0.113263869,76.83741951,CM1.ssp3,2080s,ssp3,30007
5.79806,5.318771429,0.421809916,5.39851,17.97065387,13.862,35.8588,200.44,69.1875,2255.681,7.535899939,0.115777106,74.2590742,CM2.ssp3,2080s,ssp3,30007
5.82588,5.252871429,0.439254751,5.33664,18.53093217,14.142,37.2308,102.21,69.486,1567.255,7.681345994,0.109000485,71.3831269,CM3.ssp3,2080s,ssp3,30007
5.81656,5.258742857,0.393547786,5.33309,20.86430236,14.95,43.7778,171.38,93.7035,1989.498,9.209051398,0.125076327,80.2259759,CM4.ssp3,2080s,ssp3,30007
5.60792,5.259585714,0.372955467,5.29603,19.30257265,13.853,40.3832,126.98,85.2015,2048.481,8.902088475,0.118832179,80.2071858,CM5.ssp3,2080s,ssp3,30007
5.69364,5.250928571,0.432640405,5.30463,17.04648924,12.796,34.2512,103,66.178,1646.771,7.420665866,0.100552341,73.11579309,CM6.ssp3,2080s,ssp3,30007
5.70306,5.328342857,0.44129912,5.35601,16.74147911,12.685,33.2644,116.57,66.263,1588.283,7.128033021,0.107287418,72.30220003,CM7.ssp3,2080s,ssp3,30007
5.73256,5.328414286,0.452363666,5.41627,16.24865248,11.769,33.7718,83.636,57.8475,1424.322,7.087374576,0.096121411,71.82566588,CM8.ssp3,2080s,ssp3,30007
5.90808,5.375314286,0.452422203,5.41212,17.43592587,13.37,35.1632,109.93,65.4825,1555.557,7.194350787,0.108110715,70.65203919,CM9.ssp3,2080s,ssp3,30007
5.96024,5.423714286,0.457218074,5.51886,18.24862242,13.481,36.8288,90.008,65.1255,1482.153,7.566406722,0.109953932,70.71054125,CM10.ssp3,2080s,ssp3,30007
5.87834,5.275614286,0.430580328,5.48395,17.53099136,13.114,35.3162,105.05,63.808,1846.767,7.287363439,0.101302909,72.23219816,CM11.ssp3,2080s,ssp3,30007
6.30018,5.344214286,0.489710158,5.60122,17.75049968,12.889,35.9668,154.26,77.7365,1631.916,7.045322515,0.11074455,74.3490622,CM12.ssp3,2080s,ssp3,30007
6.161975,5.340871429,0.503110752,5.54816,17.86867993,13.7785,35.0889,99.221,63.325,1373.045,6.799735474,0.102665932,66.62515649,CM1.ssp5,Baseline,ssp5,30007
6.378995,5.510171429,0.493113404,5.6971,18.18050356,14.813,34.3065,90.161,65.4705,1523.225,6.425447896,0.100119281,63.99239841,CM2.ssp5,Baseline,ssp5,30007
6.28701,5.354028571,0.502428423,5.50909,17.61524546,13.9475,33.8875,86.121,61.177,1444.603,6.51216556,0.099382462,65.54643595,CM3.ssp5,Baseline,ssp5,30007
6.238925,5.530685714,0.496194689,5.6447,17.47756516,13.563,34.0158,126.82,63.428,1580.492,6.680533906,0.097361493,67.34413841,CM4.ssp5,Baseline,ssp5,30007
6.25197,5.446842857,0.504061568,5.58996,18.00365386,14.716,33.5759,89.965,59.445,1369.036,6.391985246,0.097806666,62.67575438,CM5.ssp5,Baseline,ssp5,30007
6.266265,5.3488,0.502832151,5.47751,17.39785331,13.2495,33.8772,97.931,63.392,1513.899,6.594382778,0.094016759,66.93022111,CM6.ssp5,Baseline,ssp5,30007
6.321585,5.345842857,0.504034196,5.53545,17.78797962,14.1295,33.805,96.682,62.4425,1440.545,6.448311618,0.100040566,65.24855801,CM7.ssp5,Baseline,ssp5,30007
6.43676,5.455014286,0.496233279,5.63794,17.3907623,13.264,34.6335,98.173,61.4735,1440.212,6.522815827,0.099105883,67.63937211,CM8.ssp5,Baseline,ssp5,30007
6.49467,5.617671429,0.503874713,5.77946,17.87994073,14.2,33.7216,86.161,66.833,1316.729,6.252242223,0.102722409,64.11046085,CM9.ssp5,Baseline,ssp5,30007
6.334915,5.376771429,0.498869405,5.66655,17.93926408,14.1645,34.9628,81.763,61.975,1510.02,6.692749626,0.104968778,65.34753159,CM10.ssp5,Baseline,ssp5,30007
6.189225,5.518657143,0.502018968,5.55167,17.48121197,13.4575,34.0766,86.067,62.7215,1572.284,6.70558107,0.094263362,66.63733083,CM11.ssp5,Baseline,ssp5,30007
6.32027,5.534442857,0.505672901,5.64828,17.75174225,14.2195,33.9592,79.367,59.4615,1485.409,6.435848468,0.099475344,63.5067474,CM12.ssp5,Baseline,ssp5,30007
6.09516,5.226728571,0.470307122,5.42457,18.13368244,13.632,35.7766,245.21,69.589,1833.239,7.085523596,0.105871626,71.92808953,CM1.ssp5,2020s,ssp5,30007
6.25748,5.367914286,0.480368641,5.47301,18.40961138,14.792,35.2888,111.58,71.821,1791.017,6.805487193,0.109434952,67.76882278,CM2.ssp5,2020s,ssp5,30007
6.17046,5.453328571,0.492398027,5.53018,19.24256288,15.773,36.7766,97.134,70.3125,1530.768,7.259393951,0.106925166,65.30984522,CM3.ssp5,2020s,ssp5,30007
6.13346,5.321757143,0.451792462,5.46441,21.10349509,16.579,41.5944,116.78,81.866,1853.599,8.406706818,0.116848017,72.36669938,CM4.ssp5,2020s,ssp5,30007
6.06478,5.403557143,0.482384774,5.50884,17.04635063,13.412,32.7158,99.941,62.0005,1500.407,6.567723809,0.101450791,66.95585629,CM5.ssp5,2020s,ssp5,30007
6.33984,5.3889,0.487556323,5.60981,18.22661216,14.208,35.5474,127.36,64.1285,1580.024,6.669537402,0.100359826,66.66154268,CM6.ssp5,2020s,ssp5,30007
6.21036,5.382728571,0.50089039,5.58333,17.19258379,13.691,32.8862,128.33,64.464,1498.28,6.429289123,0.101940861,65.86234575,CM7.ssp5,2020s,ssp5,30007
6.2034,5.388557143,0.464889353,5.50552,18.32930769,13.858,36.7322,101.79,65.6805,1679.481,7.151723249,0.103639309,69.48503168,CM8.ssp5,2020s,ssp5,30007
6.32914,5.519871429,0.486410413,5.77466,17.42725847,13.557,34.1468,104.83,62.9045,1657.164,6.568096139,0.10509524,68.3450414,CM9.ssp5,2020s,ssp5,30007
6.41292,5.602685714,0.510392692,5.63276,18.32706492,14.341,35.3606,102.29,58.0505,1481.978,6.577003923,0.105294806,64.26196729,CM10.ssp5,2020s,ssp5,30007
5.66538,5.308971429,0.407770903,5.32937,17.91398049,12.593,37.922,108.14,72.3645,1726.85,8.094179031,0.104741178,77.00780915,CM11.ssp5,2020s,ssp5,30007
6.67386,5.588514286,0.512117228,5.7154,18.27374572,13.953,35.3568,99.066,74.0005,1596.719,6.563278223,0.110105436,68.3478409,CM12.ssp5,2020s,ssp5,30007
5.752565,5.1828,0.449713194,5.41083,17.02857533,12.278,35.504,133.18,71.77,1714.994,7.684580704,0.108002621,76.61336558,CM1.ssp5,2050s,ssp5,30007
5.692725,5.2873,0.430610892,5.37416,17.84911887,13.476,35.3244,153.55,67.6955,1777.863,7.739439372,0.111351003,75.48590133,CM2.ssp5,2050s,ssp5,30007
6.018295,5.333914286,0.448889895,5.48632,18.86141811,14.3525,38.0792,94.139,69.803,1549.111,7.458973015,0.105798613,69.67374667,CM3.ssp5,2050s,ssp5,30007
6.012985,5.335714286,0.404697808,5.46836,21.1573916,15.185,44.6546,134.6,89.1225,1880.496,8.923221994,0.120516119,77.68218106,CM4.ssp5,2050s,ssp5,30007
5.74784,5.330671429,0.412609125,5.42525,18.09127464,12.9775,37.3593,103.35,74.3965,1582.48,7.801487167,0.105812564,75.11454026,CM5.ssp5,2050s,ssp5,30007
5.79027,5.323957143,0.435667054,5.39996,17.27833199,12.7835,34.949,113.83,65.6345,1667.687,7.313458612,0.099659006,72.30786449,CM6.ssp5,2050s,ssp5,30007
5.909745,5.383171429,0.464521518,5.40375,16.19693537,12.2105,31.8263,115.56,62.2655,1618.511,6.623754494,0.102367012,71.66340729,CM7.ssp5,2050s,ssp5,30007
5.77447,5.301185714,0.43653504,5.34902,17.61290457,13.1625,35.6328,112.39,69.4175,1722.805,7.561230728,0.103658954,73.4233664,CM8.ssp5,2050s,ssp5,30007
6.027875,5.392014286,0.453022814,5.43753,17.86830543,13.621,36.3795,115.66,64.6075,1737.309,7.261414678,0.107268979,70.71120366,CM9.ssp5,2050s,ssp5,30007
6.29821,5.457214286,0.483122839,5.63048,18.68919096,14.4515,37.0161,126.23,62.807,1549.711,7.028830414,0.109086403,67.36835009,CM10.ssp5,2050s,ssp5,30007
5.772385,5.292228571,0.426206113,5.34226,17.9937588,13.061,37.2196,105.27,68.9905,1716.602,7.917498573,0.103934147,74.55943821,CM11.ssp5,2050s,ssp5,30007
6.19539,5.404985714,0.471698657,5.43859,18.25301994,13.164,36.7718,122.96,75.419,1688.064,7.360271105,0.113597184,74.3621008,CM12.ssp5,2050s,ssp5,30007
5.53986,5.191271429,0.405086255,5.25638,16.76235597,12.157,35.7746,130.04,67.9275,1673.7,7.84095627,0.108631687,77.60973591,CM1.ssp5,2080s,ssp5,30007
5.6514,5.223457143,0.408403434,5.27849,17.65509151,12.842,36.2598,143.65,83.7765,1847.066,7.887426125,0.11409612,77.69155684,CM2.ssp5,2080s,ssp5,30007
5.9044,5.317214286,0.439111072,5.42207,18.47209174,14.127,37.5018,90.688,69.996,1821.528,7.638608495,0.10762345,71.12093578,CM3.ssp5,2080s,ssp5,30007
5.90374,5.3129,0.393110401,5.40959,20.73717706,14.802,43.7676,125.49,93.008,2399.916,9.111986639,0.123085961,79.75263321,CM4.ssp5,2080s,ssp5,30007
5.55032,5.247842857,0.357113538,5.29562,19.51984243,13.525,41.7436,159.06,90.4555,1979.64,9.120807449,0.123928595,82.78628686,CM5.ssp5,2080s,ssp5,30007
5.5834,5.230085714,0.398878118,5.2762,17.70841689,12.528,36.766,159.81,73.1155,1741.593,8.001719382,0.113116448,78.7124612,CM6.ssp5,2080s,ssp5,30007
5.54154,5.223771429,0.427843653,5.26863,16.03880284,11.454,33.148,137.13,66.2575,1671.089,7.425336639,0.109070951,77.69801084,CM7.ssp5,2080s,ssp5,30007
5.781,5.284742857,0.459392641,5.36147,16.74732965,12.192,34.3536,107.96,68.809,1812.669,7.462722712,0.103468925,75.26166307,CM8.ssp5,2080s,ssp5,30007
5.79022,5.353271429,0.445647667,5.45037,17.67966174,13.154,35.938,95.212,67.126,1630.754,7.500613103,0.110734947,72.48837104,CM9.ssp5,2080s,ssp5,30007
5.8635,5.312628571,0.45647842,5.37371,17.63456859,13.067,35.871,87.57,66.9355,1574.369,7.355538501,0.108992264,70.43456868,CM10.ssp5,2080s,ssp5,30007
5.94064,5.363757143,0.457278867,5.48031,16.91374906,12.44,34.2766,107.53,61.31,1419.973,7.048533491,0.1005145,71.05215479,CM11.ssp5,2080s,ssp5,30007
5.97376,5.4738,0.463953602,5.49606,18.51154934,13.711,37.7882,144.54,77.4555,1632.364,7.716480073,0.118801356,73.36485028,CM12.ssp5,2080s,ssp5,30007
2.370835,1.7812,0.468623994,1.85459,8.488041686,6.64785,16.8536,69.638,31.2385,701.728,8.491101236,0.130740622,70.06985531,CM1.ssp1,Baseline,ssp1,32012
2.44429,1.8369,0.470977081,1.89506,8.685242161,7.1748,16.7147,49.688,31.6505,683.036,8.19170393,0.134530823,66.7623366,CM2.ssp1,Baseline,ssp1,32012
2.37444,1.924871429,0.476379147,1.90995,8.427898293,6.67835,16.8655,38.384,31.768,669.956,8.531022052,0.129608551,68.6775281,CM3.ssp1,Baseline,ssp1,32012
2.429075,1.849657143,0.46246891,1.93857,8.376617138,6.47675,16.6743,56.36,30.0535,736.944,8.349268755,0.132524737,70.24488793,CM4.ssp1,Baseline,ssp1,32012
2.387355,1.765128571,0.474623084,1.90032,8.591975689,7.13965,16.3229,43.137,30.9575,639.3956,8.211095543,0.132582687,66.08361159,CM5.ssp1,Baseline,ssp1,32012
2.38024,1.710442857,0.468638006,1.93626,8.406648513,6.5352,16.756,52.303,30.2655,753.2751,8.347666622,0.123438581,69.33410813,CM6.ssp1,Baseline,ssp1,32012
2.37494,1.7561,0.453268382,1.89083,8.452332333,6.6059,16.7159,55.252,29.3905,715.273,8.521667916,0.130876354,70.31326416,CM7.ssp1,Baseline,ssp1,32012
2.4077,1.858385714,0.460397048,1.90349,8.300552783,6.2323,17.1372,48.496,32.0865,659.885,8.584105163,0.135245988,72.60206414,CM8.ssp1,Baseline,ssp1,32012
2.485645,1.8459,0.475616106,2.00787,8.428961827,6.58085,16.5819,44.847,32.3945,675.589,7.945261693,0.1421462,69.20671767,CM9.ssp1,Baseline,ssp1,32012
2.40804,1.717042857,0.46199041,1.90668,8.530534212,6.62605,17.3213,43.749,30.683,723.284,8.574732978,0.141976983,69.76496667,CM10.ssp1,Baseline,ssp1,32012
2.422145,1.767785714,0.471193273,1.95947,8.375331785,6.4443,16.6506,52.621,32.09,648.1862,8.333274845,0.129509071,70.57503276,CM11.ssp1,Baseline,ssp1,32012
2.43087,1.833628571,0.467732848,1.91199,8.476794004,6.6891,16.7436,38.725,29.484,677.8955,8.247705554,0.135833086,67.8150952,CM12.ssp1,Baseline,ssp1,32012
2.36662,1.749742857,0.443468246,1.89755,8.671872301,6.4975,17.7254,56.96,35.59,771.026,9.238745553,0.133113397,75.01338645,CM1.ssp1,2020s,ssp1,32012
2.25878,1.756571429,0.418535366,1.85739,8.884553865,6.902,17.978,77.185,38.3895,929.3679,9.654946476,0.145939123,75.81585872,CM2.ssp1,2020s,ssp1,32012
2.42986,1.705028571,0.465298661,1.86522,8.897511089,7.1224,17.6072,51.103,35.3795,676.204,8.594322307,0.135551762,69.11473317,CM3.ssp1,2020s,ssp1,32012
2.38458,1.727042857,0.420436076,1.79897,10.60827139,8.3103,21.9212,62.356,38.1515,918.688,10.9724983,0.143098643,73.76937222,CM4.ssp1,2020s,ssp1,32012
2.25718,1.720342857,0.460958022,1.85345,7.794419075,6.1217,15.3902,44.537,30.6945,643.976,8.300977326,0.133998713,70.55322364,CM5.ssp1,2020s,ssp1,32012
2.2268,1.777757143,0.443190584,1.84097,8.309743324,6.3667,16.716,58.977,34.679,728.946,9.200556853,0.134124673,73.76114964,CM6.ssp1,2020s,ssp1,32012
2.3669,1.804028571,0.470306737,1.84022,7.863591375,5.9551,15.8914,45.545,29.9055,818.591,8.282986184,0.133224219,71.7207066,CM7.ssp1,2020s,ssp1,32012
2.36234,1.837885714,0.438909856,1.88208,8.451849384,6.1103,17.8354,58.946,35.088,910.13,9.26996114,0.139454566,77.17105107,CM8.ssp1,2020s,ssp1,32012
2.45222,1.876985714,0.469112689,2.00226,8.409919604,6.438,16.9606,44.418,29.99,643.484,8.316301148,0.14115806,70.30881904,CM9.ssp1,2020s,ssp1,32012
2.33664,1.884114286,0.439926442,1.94889,8.63939885,6.5219,17.8894,50.935,31.49,729.8929,9.05590934,0.144457074,72.5522348,CM10.ssp1,2020s,ssp1,32012
2.28328,1.825,0.44961489,1.88748,7.892532208,5.8509,16.041,46.461,29.937,703.245,8.535352651,0.126663613,73.38915938,CM11.ssp1,2020s,ssp1,32012
2.55918,1.888971429,0.47596665,1.95966,8.838014174,6.8386,17.6148,46.504,35.7955,720.688,8.418087044,0.149342759,71.41679657,CM12.ssp1,2020s,ssp1,32012
2.366405,1.8685,0.430279743,1.88958,8.701955083,6.41325,18.1109,53.537,34.7135,784.907,9.336440719,0.142106109,75.83442717,CM1.ssp1,2050s,ssp1,32012
2.192985,1.673985714,0.441093458,1.79669,9.437059025,7.7595,18.5625,83.041,34.8605,919.816,10.23262813,0.146097067,72.35545644,CM2.ssp1,2050s,ssp1,32012
2.34137,1.692471429,0.462796297,1.85549,8.705720049,6.95665,17.2025,46.421,30.956,698.735,8.816462157,0.134696616,68.74499788,CM3.ssp1,2050s,ssp1,32012
2.473485,1.708742857,0.409635447,1.92648,10.8204137,8.298,22.6778,63.057,39.446,916.274,10.9398076,0.146248381,74.81144645,CM4.ssp1,2050s,ssp1,32012
2.22509,1.727642857,0.402182707,1.79566,8.915350995,6.81945,18.1863,63.095,37.9305,789.273,9.981506366,0.145792609,77.43776576,CM5.ssp1,2050s,ssp1,32012
2.206795,1.770271429,0.425172677,1.8113,8.810302729,6.8739,17.7861,54.823,34.9995,852.553,9.721337958,0.137992859,73.50893157,CM6.ssp1,2050s,ssp1,32012
2.160785,1.803114286,0.438185457,1.80783,7.329601989,5.36225,14.8842,71.944,31.7765,693.4942,8.594631118,0.136246704,78.819992,CM7.ssp1,2050s,ssp1,32012
2.056585,1.666057143,0.407222293,1.76862,8.229350538,6.0803,17.3808,56.931,31.2535,717.9016,10.40756886,0.137909034,76.71839006,CM8.ssp1,2050s,ssp1,32012
2.41007,1.869557143,0.472671597,1.89508,8.475757857,6.5821,16.937,54.089,30.43,644.914,8.350504342,0.144596991,70.28657966,CM9.ssp1,2050s,ssp1,32012
2.430865,1.741614286,0.448792781,1.9743,8.713709673,6.69715,17.712,44.706,32.479,680.121,8.713318099,0.144887496,70.73889151,CM10.ssp1,2050s,ssp1,32012
2.324455,1.828042857,0.472521159,1.85645,8.014932095,6.12945,16.2009,54.723,30.9675,658.3406,8.515178827,0.131814788,71.31738547,CM11.ssp1,2050s,ssp1,32012
2.56618,1.817942857,0.48537431,1.98673,8.52836649,6.6726,16.7509,67.651,30.716,649.1991,7.978142609,0.145731909,68.96854689,CM12.ssp1,2050s,ssp1,32012
2.33716,1.836785714,0.439261716,1.91271,8.661806535,6.4424,17.8492,99.582,35.949,777.277,9.205189204,0.137429657,76.14132498,CM1.ssp1,2080s,ssp1,32012
2.42496,1.862242857,0.464930307,1.96563,9.675858803,8.0287,18.628,84.615,35.0125,826.652,9.318091845,0.148770306,69.78541086,CM2.ssp1,2080s,ssp1,32012
2.38072,1.745785714,0.442265594,1.89943,9.193344583,6.9888,18.6946,54.088,33.9305,904.627,9.519221076,0.137646677,72.89800477,CM3.ssp1,2080s,ssp1,32012
2.53818,1.7928,0.39605676,1.94676,11.32893173,8.3064,24.0514,61,43.563,1060.778,11.41140502,0.147245236,77.47439868,CM4.ssp1,2080s,ssp1,32012
2.2632,1.737285714,0.414442578,1.83329,8.783363959,6.6046,18.019,51.699,34.585,850.689,9.716154118,0.144413408,75.55589688,CM5.ssp1,2080s,ssp1,32012
2.19224,1.771357143,0.433358086,1.82369,8.069769809,6.101,16.296,73.318,31.6095,886.824,8.973196365,0.134109276,75.3155947,CM6.ssp1,2080s,ssp1,32012
2.16438,1.728114286,0.432882473,1.77501,7.594209072,5.3223,15.7208,104.72,35.6525,771.9507,9.254936749,0.136926627,81.80751709,CM7.ssp1,2080s,ssp1,32012
2.17948,1.7059,0.402818848,1.77551,8.544039126,6.0436,18.1852,53.578,34.5005,808.947,10.3873401,0.13885399,78.93928077,CM8.ssp1,2080s,ssp1,32012
2.45278,1.913,0.462190006,1.97415,8.694043461,6.6952,17.6268,45.233,32.961,733.148,8.630941218,0.142848774,71.14528802,CM9.ssp1,2080s,ssp1,32012
2.51118,1.919085714,0.459453378,1.98367,8.921035721,6.945,17.8894,54.132,31.5115,793.586,8.461281151,0.144997783,70.20679132,CM10.ssp1,2080s,ssp1,32012
2.36074,1.792357143,0.468053598,1.87578,8.09223563,6.1476,16.452,56.155,29.2505,749.21,8.399993222,0.129954301,71.46823002,CM11.ssp1,2080s,ssp1,32012
2.34328,1.791971429,0.446912055,1.82516,8.703725846,6.7187,17.6824,47.996,33.467,726.961,9.10646615,0.146592109,72.0866569,CM12.ssp1,2080s,ssp1,32012
2.370835,1.7812,0.468626278,1.85459,8.488053669,6.64785,16.8536,69.638,31.2385,701.728,8.490742713,0.130740463,70.06974375,CM1.ssp3,Baseline,ssp3,32012
2.44429,1.8369,0.470978541,1.89506,8.685215231,7.1748,16.7147,49.688,31.6505,683.036,8.19205168,0.134530963,66.76250548,CM2.ssp3,Baseline,ssp3,32012
2.37444,1.924871429,0.476378599,1.90995,8.427907985,6.6783,16.8655,38.384,31.768,669.956,8.531022052,0.129608329,68.67751607,CM3.ssp3,Baseline,ssp3,32012
2.429075,1.849657143,0.462469623,1.93857,8.376604234,6.4767,16.6743,56.36,30.0535,736.942,8.349268755,0.132524786,70.24492563,CM4.ssp3,Baseline,ssp3,32012
2.387355,1.765128571,0.474622725,1.90032,8.591982196,7.13965,16.3229,43.136,30.9575,639.3956,8.211095543,0.132582616,66.08364554,CM5.ssp3,Baseline,ssp3,32012
2.38024,1.710442857,0.468637918,1.93626,8.406650091,6.5352,16.756,52.303,30.2655,753.2761,8.347666622,0.123438649,69.33409442,CM6.ssp3,Baseline,ssp3,32012
2.37494,1.7561,0.453268454,1.89083,8.452330982,6.60595,16.7159,55.252,29.3905,715.272,8.521667916,0.130876282,70.31325466,CM7.ssp3,Baseline,ssp3,32012
2.4077,1.858385714,0.46040029,1.90349,8.300548631,6.2323,17.1372,48.496,32.0865,659.885,8.584105163,0.135245933,72.60205757,CM8.ssp3,Baseline,ssp3,32012
2.485645,1.8459,0.475615655,2.00787,8.428969821,6.58085,16.5819,44.847,32.3945,675.589,7.945261693,0.142146175,69.20670539,CM9.ssp3,Baseline,ssp3,32012
2.40804,1.717042857,0.461990314,1.90668,8.530535983,6.62605,17.3213,43.749,30.683,723.285,8.574732978,0.141976926,69.76493591,CM10.ssp3,Baseline,ssp3,32012
2.422145,1.767785714,0.471196492,1.95947,8.375327633,6.4443,16.6506,52.621,32.09,648.1862,8.333274845,0.12950932,70.57502515,CM11.ssp3,Baseline,ssp3,32012
2.43087,1.833628571,0.467735513,1.91199,8.476799151,6.68915,16.7436,38.725,29.484,677.8955,8.247705554,0.135833118,67.81506634,CM12.ssp3,Baseline,ssp3,32012
2.3314,1.749742857,0.436716941,1.82862,8.770669599,6.5524,18.1836,88.805,37.943,816.527,9.328043236,0.137578733,75.43362118,CM1.ssp3,2020s,ssp3,32012
2.2808,1.793557143,0.443571751,1.87256,8.635806927,6.9801,17.058,52.551,35.6985,671.98,8.987285163,0.143305327,70.85849019,CM2.ssp3,2020s,ssp3,32012
2.37826,1.757471429,0.445388805,1.88733,8.888862846,6.982,17.8238,52.091,37.16,750.073,9.034336027,0.13824514,71.68564971,CM3.ssp3,2020s,ssp3,32012
2.40826,1.770014286,0.398242826,1.87187,10.63471762,8.1079,22.3578,59.755,42.054,976.938,11.15336384,0.146578608,76.83975136,CM4.ssp3,2020s,ssp3,32012
2.25302,1.7568,0.451210373,1.86165,7.975658839,6.2566,15.7302,53.436,31.426,726.156,8.603119369,0.135520136,72.02498105,CM5.ssp3,2020s,ssp3,32012
2.36814,1.8071,0.438173728,1.89207,8.694953071,6.6853,17.46,47.476,33.827,707.612,8.80513821,0.133225632,72.03164265,CM6.ssp3,2020s,ssp3,32012
2.27228,1.7228,0.445774093,1.83476,8.015943625,5.8561,16.5182,91.229,32.236,818.588,8.881211822,0.136693709,79.20825632,CM7.ssp3,2020s,ssp3,32012
2.34416,1.828071429,0.434726268,1.87011,8.673964005,6.4531,17.8208,63.089,34.146,910.13,9.25491434,0.13852503,74.98311707,CM8.ssp3,2020s,ssp3,32012
2.3458,1.677114286,0.460543542,1.9575,8.284341544,6.2021,17.0438,46.43,29.42,671.3307,8.795378975,0.141036228,72.33391611,CM9.ssp3,2020s,ssp3,32012
2.36406,1.864757143,0.478952685,1.88682,8.798781446,6.9899,17.4078,45.287,31.7515,729.8928,8.841569165,0.144478372,68.18733424,CM10.ssp3,2020s,ssp3,32012
2.22356,1.752142857,0.424618066,1.82106,8.405907064,6.22,17.4008,49.275,32.5705,736.2917,9.434240587,0.134889244,75.21099178,CM11.ssp3,2020s,ssp3,32012
2.46624,1.891571429,0.46283167,1.97063,8.665353427,6.5381,17.661,45.459,34.7155,831.346,8.71650772,0.146684148,72.06538348,CM12.ssp3,2020s,ssp3,32012
2.23834,1.800628571,0.422550119,1.83263,8.436632333,6.1632,17.543,54.023,32.471,815.5377,9.514595638,0.136647695,76.11542192,CM1.ssp3,2050s,ssp3,32012
2.105195,1.715057143,0.409067377,1.77038,8.767626556,6.8424,17.4254,87.222,37.2305,812.447,10.28049658,0.149260001,77.22562234,CM2.ssp3,2050s,ssp3,32012
